Datekey,Year,Month,Month Name,Start of Month,Quarter,Quarter Name,Week of Year,Start of Week,Day of Week,Day Name,Weekend Flag,IsWeekend
2017-06-02 00:00:00.000,2017,6,"June",2017-06-01 00:00:00.000,2,"2Q",22,2017-05-28 00:00:00.000,5,"Fri",0,"Workday"
2017-06-09 00:00:00.000,2017,6,"June",2017-06-01 00:00:00.000,2,"2Q",23,2017-06-04 00:00:00.000,5,"Fri",0,"Workday"
2017-06-16 00:00:00.000,2017,6,"June",2017-06-01 00:00:00.000,2,"2Q",24,2017-06-11 00:00:00.000,5,"Fri",0,"Workday"
2017-06-23 00:00:00.000,2017,6,"June",2017-06-01 00:00:00.000,2,"2Q",25,2017-06-18 00:00:00.000,5,"Fri",0,"Workday"
2017-06-30 00:00:00.000,2017,6,"June",2017-06-01 00:00:00.000,2,"2Q",26,2017-06-25 00:00:00.000,5,"Fri",0,"Workday"
2018-04-06 00:00:00.000,2018,4,"April",2018-04-01 00:00:00.000,2,"2Q",14,2018-04-01 00:00:00.000,5,"Fri",0,"Workday"
2018-04-13 00:00:00.000,2018,4,"April",2018-04-01 00:00:00.000,2,"2Q",15,2018-04-08 00:00:00.000,5,"Fri",0,"Workday"
2018-04-20 00:00:00.000,2018,4,"April",2018-04-01 00:00:00.000,2,"2Q",16,2018-04-15 00:00:00.000,5,"Fri",0,"Workday"
2018-04-27 00:00:00.000,2018,4,"April",2018-04-01 00:00:00.000,2,"2Q",17,2018-04-22 00:00:00.000,5,"Fri",0,"Workday"
2018-05-04 00:00:00.000,2018,5,"May",2018-05-01 00:00:00.000,2,"2Q",18,2018-04-29 00:00:00.000,5,"Fri",0,"Workday"
2018-05-11 00:00:00.000,2018,5,"May",2018-05-01 00:00:00.000,2,"2Q",19,2018-05-06 00:00:00.000,5,"Fri",0,"Workday"
2018-05-18 00:00:00.000,2018,5,"May",2018-05-01 00:00:00.000,2,"2Q",20,2018-05-13 00:00:00.000,5,"Fri",0,"Workday"
2018-05-25 00:00:00.000,2018,5,"May",2018-05-01 00:00:00.000,2,"2Q",21,2018-05-20 00:00:00.000,5,"Fri",0,"Workday"
2018-06-01 00:00:00.000,2018,6,"June",2018-06-01 00:00:00.000,2,"2Q",22,2018-05-27 00:00:00.000,5,"Fri",0,"Workday"
2018-06-08 00:00:00.000,2018,6,"June",2018-06-01 00:00:00.000,2,"2Q",23,2018-06-03 00:00:00.000,5,"Fri",0,"Workday"
2018-06-15 00:00:00.000,2018,6,"June",2018-06-01 00:00:00.000,2,"2Q",24,2018-06-10 00:00:00.000,5,"Fri",0,"Workday"
2018-06-22 00:00:00.000,2018,6,"June",2018-06-01 00:00:00.000,2,"2Q",25,2018-06-17 00:00:00.000,5,"Fri",0,"Workday"
2018-06-29 00:00:00.000,2018,6,"June",2018-06-01 00:00:00.000,2,"2Q",26,2018-06-24 00:00:00.000,5,"Fri",0,"Workday"
2019-04-05 00:00:00.000,2019,4,"April",2019-04-01 00:00:00.000,2,"2Q",14,2019-03-31 00:00:00.000,5,"Fri",0,"Workday"
2019-04-12 00:00:00.000,2019,4,"April",2019-04-01 00:00:00.000,2,"2Q",15,2019-04-07 00:00:00.000,5,"Fri",0,"Workday"
2019-04-19 00:00:00.000,2019,4,"April",2019-04-01 00:00:00.000,2,"2Q",16,2019-04-14 00:00:00.000,5,"Fri",0,"Workday"
2019-04-26 00:00:00.000,2019,4,"April",2019-04-01 00:00:00.000,2,"2Q",17,2019-04-21 00:00:00.000,5,"Fri",0,"Workday"
2019-05-03 00:00:00.000,2019,5,"May",2019-05-01 00:00:00.000,2,"2Q",18,2019-04-28 00:00:00.000,5,"Fri",0,"Workday"
2019-05-10 00:00:00.000,2019,5,"May",2019-05-01 00:00:00.000,2,"2Q",19,2019-05-05 00:00:00.000,5,"Fri",0,"Workday"
2019-05-17 00:00:00.000,2019,5,"May",2019-05-01 00:00:00.000,2,"2Q",20,2019-05-12 00:00:00.000,5,"Fri",0,"Workday"
2019-05-24 00:00:00.000,2019,5,"May",2019-05-01 00:00:00.000,2,"2Q",21,2019-05-19 00:00:00.000,5,"Fri",0,"Workday"
2019-05-31 00:00:00.000,2019,5,"May",2019-05-01 00:00:00.000,2,"2Q",22,2019-05-26 00:00:00.000,5,"Fri",0,"Workday"
2019-06-07 00:00:00.000,2019,6,"June",2019-06-01 00:00:00.000,2,"2Q",23,2019-06-02 00:00:00.000,5,"Fri",0,"Workday"
2019-06-14 00:00:00.000,2019,6,"June",2019-06-01 00:00:00.000,2,"2Q",24,2019-06-09 00:00:00.000,5,"Fri",0,"Workday"
2019-06-21 00:00:00.000,2019,6,"June",2019-06-01 00:00:00.000,2,"2Q",25,2019-06-16 00:00:00.000,5,"Fri",0,"Workday"
2019-06-28 00:00:00.000,2019,6,"June",2019-06-01 00:00:00.000,2,"2Q",26,2019-06-23 00:00:00.000,5,"Fri",0,"Workday"
2020-04-03 00:00:00.000,2020,4,"April",2020-04-01 00:00:00.000,2,"2Q",14,2020-03-29 00:00:00.000,5,"Fri",0,"Workday"
2020-04-10 00:00:00.000,2020,4,"April",2020-04-01 00:00:00.000,2,"2Q",15,2020-04-05 00:00:00.000,5,"Fri",0,"Workday"
2020-04-17 00:00:00.000,2020,4,"April",2020-04-01 00:00:00.000,2,"2Q",16,2020-04-12 00:00:00.000,5,"Fri",0,"Workday"
2020-04-24 00:00:00.000,2020,4,"April",2020-04-01 00:00:00.000,2,"2Q",17,2020-04-19 00:00:00.000,5,"Fri",0,"Workday"
2020-05-01 00:00:00.000,2020,5,"May",2020-05-01 00:00:00.000,2,"2Q",18,2020-04-26 00:00:00.000,5,"Fri",0,"Workday"
2020-05-08 00:00:00.000,2020,5,"May",2020-05-01 00:00:00.000,2,"2Q",19,2020-05-03 00:00:00.000,5,"Fri",0,"Workday"
2020-05-15 00:00:00.000,2020,5,"May",2020-05-01 00:00:00.000,2,"2Q",20,2020-05-10 00:00:00.000,5,"Fri",0,"Workday"
2020-05-22 00:00:00.000,2020,5,"May",2020-05-01 00:00:00.000,2,"2Q",21,2020-05-17 00:00:00.000,5,"Fri",0,"Workday"
2020-05-29 00:00:00.000,2020,5,"May",2020-05-01 00:00:00.000,2,"2Q",22,2020-05-24 00:00:00.000,5,"Fri",0,"Workday"
2020-06-05 00:00:00.000,2020,6,"June",2020-06-01 00:00:00.000,2,"2Q",23,2020-05-31 00:00:00.000,5,"Fri",0,"Workday"
2020-06-12 00:00:00.000,2020,6,"June",2020-06-01 00:00:00.000,2,"2Q",24,2020-06-07 00:00:00.000,5,"Fri",0,"Workday"
2020-06-19 00:00:00.000,2020,6,"June",2020-06-01 00:00:00.000,2,"2Q",25,2020-06-14 00:00:00.000,5,"Fri",0,"Workday"
2020-06-26 00:00:00.000,2020,6,"June",2020-06-01 00:00:00.000,2,"2Q",26,2020-06-21 00:00:00.000,5,"Fri",0,"Workday"
2021-04-02 00:00:00.000,2021,4,"April",2021-04-01 00:00:00.000,2,"2Q",14,2021-03-28 00:00:00.000,5,"Fri",0,"Workday"
2021-04-09 00:00:00.000,2021,4,"April",2021-04-01 00:00:00.000,2,"2Q",15,2021-04-04 00:00:00.000,5,"Fri",0,"Workday"
2021-04-16 00:00:00.000,2021,4,"April",2021-04-01 00:00:00.000,2,"2Q",16,2021-04-11 00:00:00.000,5,"Fri",0,"Workday"
2021-04-23 00:00:00.000,2021,4,"April",2021-04-01 00:00:00.000,2,"2Q",17,2021-04-18 00:00:00.000,5,"Fri",0,"Workday"
2021-04-30 00:00:00.000,2021,4,"April",2021-04-01 00:00:00.000,2,"2Q",18,2021-04-25 00:00:00.000,5,"Fri",0,"Workday"
2021-05-07 00:00:00.000,2021,5,"May",2021-05-01 00:00:00.000,2,"2Q",19,2021-05-02 00:00:00.000,5,"Fri",0,"Workday"
2021-05-14 00:00:00.000,2021,5,"May",2021-05-01 00:00:00.000,2,"2Q",20,2021-05-09 00:00:00.000,5,"Fri",0,"Workday"
2021-05-21 00:00:00.000,2021,5,"May",2021-05-01 00:00:00.000,2,"2Q",21,2021-05-16 00:00:00.000,5,"Fri",0,"Workday"
2021-05-28 00:00:00.000,2021,5,"May",2021-05-01 00:00:00.000,2,"2Q",22,2021-05-23 00:00:00.000,5,"Fri",0,"Workday"
2021-06-04 00:00:00.000,2021,6,"June",2021-06-01 00:00:00.000,2,"2Q",23,2021-05-30 00:00:00.000,5,"Fri",0,"Workday"
2021-06-11 00:00:00.000,2021,6,"June",2021-06-01 00:00:00.000,2,"2Q",24,2021-06-06 00:00:00.000,5,"Fri",0,"Workday"
2021-06-18 00:00:00.000,2021,6,"June",2021-06-01 00:00:00.000,2,"2Q",25,2021-06-13 00:00:00.000,5,"Fri",0,"Workday"
2021-06-25 00:00:00.000,2021,6,"June",2021-06-01 00:00:00.000,2,"2Q",26,2021-06-20 00:00:00.000,5,"Fri",0,"Workday"
2022-04-01 00:00:00.000,2022,4,"April",2022-04-01 00:00:00.000,2,"2Q",14,2022-03-27 00:00:00.000,5,"Fri",0,"Workday"
2022-04-08 00:00:00.000,2022,4,"April",2022-04-01 00:00:00.000,2,"2Q",15,2022-04-03 00:00:00.000,5,"Fri",0,"Workday"
2022-04-15 00:00:00.000,2022,4,"April",2022-04-01 00:00:00.000,2,"2Q",16,2022-04-10 00:00:00.000,5,"Fri",0,"Workday"
2022-04-22 00:00:00.000,2022,4,"April",2022-04-01 00:00:00.000,2,"2Q",17,2022-04-17 00:00:00.000,5,"Fri",0,"Workday"
2022-04-29 00:00:00.000,2022,4,"April",2022-04-01 00:00:00.000,2,"2Q",18,2022-04-24 00:00:00.000,5,"Fri",0,"Workday"
2022-05-06 00:00:00.000,2022,5,"May",2022-05-01 00:00:00.000,2,"2Q",19,2022-05-01 00:00:00.000,5,"Fri",0,"Workday"
2022-05-13 00:00:00.000,2022,5,"May",2022-05-01 00:00:00.000,2,"2Q",20,2022-05-08 00:00:00.000,5,"Fri",0,"Workday"
2022-05-20 00:00:00.000,2022,5,"May",2022-05-01 00:00:00.000,2,"2Q",21,2022-05-15 00:00:00.000,5,"Fri",0,"Workday"
2022-05-27 00:00:00.000,2022,5,"May",2022-05-01 00:00:00.000,2,"2Q",22,2022-05-22 00:00:00.000,5,"Fri",0,"Workday"
2022-06-03 00:00:00.000,2022,6,"June",2022-06-01 00:00:00.000,2,"2Q",23,2022-05-29 00:00:00.000,5,"Fri",0,"Workday"
2022-06-10 00:00:00.000,2022,6,"June",2022-06-01 00:00:00.000,2,"2Q",24,2022-06-05 00:00:00.000,5,"Fri",0,"Workday"
2022-06-17 00:00:00.000,2022,6,"June",2022-06-01 00:00:00.000,2,"2Q",25,2022-06-12 00:00:00.000,5,"Fri",0,"Workday"
2022-06-24 00:00:00.000,2022,6,"June",2022-06-01 00:00:00.000,2,"2Q",26,2022-06-19 00:00:00.000,5,"Fri",0,"Workday"
2023-04-07 00:00:00.000,2023,4,"April",2023-04-01 00:00:00.000,2,"2Q",14,2023-04-02 00:00:00.000,5,"Fri",0,"Workday"
2023-04-14 00:00:00.000,2023,4,"April",2023-04-01 00:00:00.000,2,"2Q",15,2023-04-09 00:00:00.000,5,"Fri",0,"Workday"
2023-04-21 00:00:00.000,2023,4,"April",2023-04-01 00:00:00.000,2,"2Q",16,2023-04-16 00:00:00.000,5,"Fri",0,"Workday"
2023-04-28 00:00:00.000,2023,4,"April",2023-04-01 00:00:00.000,2,"2Q",17,2023-04-23 00:00:00.000,5,"Fri",0,"Workday"
2023-05-05 00:00:00.000,2023,5,"May",2023-05-01 00:00:00.000,2,"2Q",18,2023-04-30 00:00:00.000,5,"Fri",0,"Workday"
2023-05-12 00:00:00.000,2023,5,"May",2023-05-01 00:00:00.000,2,"2Q",19,2023-05-07 00:00:00.000,5,"Fri",0,"Workday"
2023-05-19 00:00:00.000,2023,5,"May",2023-05-01 00:00:00.000,2,"2Q",20,2023-05-14 00:00:00.000,5,"Fri",0,"Workday"
2023-05-26 00:00:00.000,2023,5,"May",2023-05-01 00:00:00.000,2,"2Q",21,2023-05-21 00:00:00.000,5,"Fri",0,"Workday"
2023-06-02 00:00:00.000,2023,6,"June",2023-06-01 00:00:00.000,2,"2Q",22,2023-05-28 00:00:00.000,5,"Fri",0,"Workday"
2023-06-09 00:00:00.000,2023,6,"June",2023-06-01 00:00:00.000,2,"2Q",23,2023-06-04 00:00:00.000,5,"Fri",0,"Workday"
2023-06-16 00:00:00.000,2023,6,"June",2023-06-01 00:00:00.000,2,"2Q",24,2023-06-11 00:00:00.000,5,"Fri",0,"Workday"
2023-06-23 00:00:00.000,2023,6,"June",2023-06-01 00:00:00.000,2,"2Q",25,2023-06-18 00:00:00.000,5,"Fri",0,"Workday"
2023-06-30 00:00:00.000,2023,6,"June",2023-06-01 00:00:00.000,2,"2Q",26,2023-06-25 00:00:00.000,5,"Fri",0,"Workday"
2017-10-06 00:00:00.000,2017,10,"October",2017-10-01 00:00:00.000,4,"4Q",40,2017-10-01 00:00:00.000,5,"Fri",0,"Workday"
2017-10-13 00:00:00.000,2017,10,"October",2017-10-01 00:00:00.000,4,"4Q",41,2017-10-08 00:00:00.000,5,"Fri",0,"Workday"
2017-10-20 00:00:00.000,2017,10,"October",2017-10-01 00:00:00.000,4,"4Q",42,2017-10-15 00:00:00.000,5,"Fri",0,"Workday"
2017-10-27 00:00:00.000,2017,10,"October",2017-10-01 00:00:00.000,4,"4Q",43,2017-10-22 00:00:00.000,5,"Fri",0,"Workday"
2017-11-03 00:00:00.000,2017,11,"November",2017-11-01 00:00:00.000,4,"4Q",44,2017-10-29 00:00:00.000,5,"Fri",0,"Workday"
2017-11-10 00:00:00.000,2017,11,"November",2017-11-01 00:00:00.000,4,"4Q",45,2017-11-05 00:00:00.000,5,"Fri",0,"Workday"
2017-11-17 00:00:00.000,2017,11,"November",2017-11-01 00:00:00.000,4,"4Q",46,2017-11-12 00:00:00.000,5,"Fri",0,"Workday"
2017-11-24 00:00:00.000,2017,11,"November",2017-11-01 00:00:00.000,4,"4Q",47,2017-11-19 00:00:00.000,5,"Fri",0,"Workday"
2017-12-01 00:00:00.000,2017,12,"December",2017-12-01 00:00:00.000,4,"4Q",48,2017-11-26 00:00:00.000,5,"Fri",0,"Workday"
2017-12-08 00:00:00.000,2017,12,"December",2017-12-01 00:00:00.000,4,"4Q",49,2017-12-03 00:00:00.000,5,"Fri",0,"Workday"
2017-12-15 00:00:00.000,2017,12,"December",2017-12-01 00:00:00.000,4,"4Q",50,2017-12-10 00:00:00.000,5,"Fri",0,"Workday"
2017-12-22 00:00:00.000,2017,12,"December",2017-12-01 00:00:00.000,4,"4Q",51,2017-12-17 00:00:00.000,5,"Fri",0,"Workday"
2017-12-29 00:00:00.000,2017,12,"December",2017-12-01 00:00:00.000,4,"4Q",52,2017-12-24 00:00:00.000,5,"Fri",0,"Workday"
2018-10-05 00:00:00.000,2018,10,"October",2018-10-01 00:00:00.000,4,"4Q",40,2018-09-30 00:00:00.000,5,"Fri",0,"Workday"
2018-10-12 00:00:00.000,2018,10,"October",2018-10-01 00:00:00.000,4,"4Q",41,2018-10-07 00:00:00.000,5,"Fri",0,"Workday"
2018-10-19 00:00:00.000,2018,10,"October",2018-10-01 00:00:00.000,4,"4Q",42,2018-10-14 00:00:00.000,5,"Fri",0,"Workday"
2018-10-26 00:00:00.000,2018,10,"October",2018-10-01 00:00:00.000,4,"4Q",43,2018-10-21 00:00:00.000,5,"Fri",0,"Workday"
2018-11-02 00:00:00.000,2018,11,"November",2018-11-01 00:00:00.000,4,"4Q",44,2018-10-28 00:00:00.000,5,"Fri",0,"Workday"
2018-11-09 00:00:00.000,2018,11,"November",2018-11-01 00:00:00.000,4,"4Q",45,2018-11-04 00:00:00.000,5,"Fri",0,"Workday"
2018-11-16 00:00:00.000,2018,11,"November",2018-11-01 00:00:00.000,4,"4Q",46,2018-11-11 00:00:00.000,5,"Fri",0,"Workday"
2018-11-23 00:00:00.000,2018,11,"November",2018-11-01 00:00:00.000,4,"4Q",47,2018-11-18 00:00:00.000,5,"Fri",0,"Workday"
2018-11-30 00:00:00.000,2018,11,"November",2018-11-01 00:00:00.000,4,"4Q",48,2018-11-25 00:00:00.000,5,"Fri",0,"Workday"
2018-12-07 00:00:00.000,2018,12,"December",2018-12-01 00:00:00.000,4,"4Q",49,2018-12-02 00:00:00.000,5,"Fri",0,"Workday"
2018-12-14 00:00:00.000,2018,12,"December",2018-12-01 00:00:00.000,4,"4Q",50,2018-12-09 00:00:00.000,5,"Fri",0,"Workday"
2018-12-21 00:00:00.000,2018,12,"December",2018-12-01 00:00:00.000,4,"4Q",51,2018-12-16 00:00:00.000,5,"Fri",0,"Workday"
2018-12-28 00:00:00.000,2018,12,"December",2018-12-01 00:00:00.000,4,"4Q",52,2018-12-23 00:00:00.000,5,"Fri",0,"Workday"
2019-10-04 00:00:00.000,2019,10,"October",2019-10-01 00:00:00.000,4,"4Q",40,2019-09-29 00:00:00.000,5,"Fri",0,"Workday"
2019-10-11 00:00:00.000,2019,10,"October",2019-10-01 00:00:00.000,4,"4Q",41,2019-10-06 00:00:00.000,5,"Fri",0,"Workday"
2019-10-18 00:00:00.000,2019,10,"October",2019-10-01 00:00:00.000,4,"4Q",42,2019-10-13 00:00:00.000,5,"Fri",0,"Workday"
2019-10-25 00:00:00.000,2019,10,"October",2019-10-01 00:00:00.000,4,"4Q",43,2019-10-20 00:00:00.000,5,"Fri",0,"Workday"
2019-11-01 00:00:00.000,2019,11,"November",2019-11-01 00:00:00.000,4,"4Q",44,2019-10-27 00:00:00.000,5,"Fri",0,"Workday"
2019-11-08 00:00:00.000,2019,11,"November",2019-11-01 00:00:00.000,4,"4Q",45,2019-11-03 00:00:00.000,5,"Fri",0,"Workday"
2019-11-15 00:00:00.000,2019,11,"November",2019-11-01 00:00:00.000,4,"4Q",46,2019-11-10 00:00:00.000,5,"Fri",0,"Workday"
2019-11-22 00:00:00.000,2019,11,"November",2019-11-01 00:00:00.000,4,"4Q",47,2019-11-17 00:00:00.000,5,"Fri",0,"Workday"
2019-11-29 00:00:00.000,2019,11,"November",2019-11-01 00:00:00.000,4,"4Q",48,2019-11-24 00:00:00.000,5,"Fri",0,"Workday"
2019-12-06 00:00:00.000,2019,12,"December",2019-12-01 00:00:00.000,4,"4Q",49,2019-12-01 00:00:00.000,5,"Fri",0,"Workday"
2019-12-13 00:00:00.000,2019,12,"December",2019-12-01 00:00:00.000,4,"4Q",50,2019-12-08 00:00:00.000,5,"Fri",0,"Workday"
2019-12-20 00:00:00.000,2019,12,"December",2019-12-01 00:00:00.000,4,"4Q",51,2019-12-15 00:00:00.000,5,"Fri",0,"Workday"
2019-12-27 00:00:00.000,2019,12,"December",2019-12-01 00:00:00.000,4,"4Q",52,2019-12-22 00:00:00.000,5,"Fri",0,"Workday"
2020-10-02 00:00:00.000,2020,10,"October",2020-10-01 00:00:00.000,4,"4Q",40,2020-09-27 00:00:00.000,5,"Fri",0,"Workday"
2020-10-09 00:00:00.000,2020,10,"October",2020-10-01 00:00:00.000,4,"4Q",41,2020-10-04 00:00:00.000,5,"Fri",0,"Workday"
2020-10-16 00:00:00.000,2020,10,"October",2020-10-01 00:00:00.000,4,"4Q",42,2020-10-11 00:00:00.000,5,"Fri",0,"Workday"
2020-10-23 00:00:00.000,2020,10,"October",2020-10-01 00:00:00.000,4,"4Q",43,2020-10-18 00:00:00.000,5,"Fri",0,"Workday"
2020-10-30 00:00:00.000,2020,10,"October",2020-10-01 00:00:00.000,4,"4Q",44,2020-10-25 00:00:00.000,5,"Fri",0,"Workday"
2020-11-06 00:00:00.000,2020,11,"November",2020-11-01 00:00:00.000,4,"4Q",45,2020-11-01 00:00:00.000,5,"Fri",0,"Workday"
2020-11-13 00:00:00.000,2020,11,"November",2020-11-01 00:00:00.000,4,"4Q",46,2020-11-08 00:00:00.000,5,"Fri",0,"Workday"
2020-11-20 00:00:00.000,2020,11,"November",2020-11-01 00:00:00.000,4,"4Q",47,2020-11-15 00:00:00.000,5,"Fri",0,"Workday"
2020-11-27 00:00:00.000,2020,11,"November",2020-11-01 00:00:00.000,4,"4Q",48,2020-11-22 00:00:00.000,5,"Fri",0,"Workday"
2020-12-04 00:00:00.000,2020,12,"December",2020-12-01 00:00:00.000,4,"4Q",49,2020-11-29 00:00:00.000,5,"Fri",0,"Workday"
2020-12-11 00:00:00.000,2020,12,"December",2020-12-01 00:00:00.000,4,"4Q",50,2020-12-06 00:00:00.000,5,"Fri",0,"Workday"
2020-12-18 00:00:00.000,2020,12,"December",2020-12-01 00:00:00.000,4,"4Q",51,2020-12-13 00:00:00.000,5,"Fri",0,"Workday"
2020-12-25 00:00:00.000,2020,12,"December",2020-12-01 00:00:00.000,4,"4Q",52,2020-12-20 00:00:00.000,5,"Fri",0,"Workday"
2021-10-01 00:00:00.000,2021,10,"October",2021-10-01 00:00:00.000,4,"4Q",40,2021-09-26 00:00:00.000,5,"Fri",0,"Workday"
2021-10-08 00:00:00.000,2021,10,"October",2021-10-01 00:00:00.000,4,"4Q",41,2021-10-03 00:00:00.000,5,"Fri",0,"Workday"
2021-10-15 00:00:00.000,2021,10,"October",2021-10-01 00:00:00.000,4,"4Q",42,2021-10-10 00:00:00.000,5,"Fri",0,"Workday"
2021-10-22 00:00:00.000,2021,10,"October",2021-10-01 00:00:00.000,4,"4Q",43,2021-10-17 00:00:00.000,5,"Fri",0,"Workday"
2021-10-29 00:00:00.000,2021,10,"October",2021-10-01 00:00:00.000,4,"4Q",44,2021-10-24 00:00:00.000,5,"Fri",0,"Workday"
2021-11-05 00:00:00.000,2021,11,"November",2021-11-01 00:00:00.000,4,"4Q",45,2021-10-31 00:00:00.000,5,"Fri",0,"Workday"
2021-11-12 00:00:00.000,2021,11,"November",2021-11-01 00:00:00.000,4,"4Q",46,2021-11-07 00:00:00.000,5,"Fri",0,"Workday"
2021-11-19 00:00:00.000,2021,11,"November",2021-11-01 00:00:00.000,4,"4Q",47,2021-11-14 00:00:00.000,5,"Fri",0,"Workday"
2021-11-26 00:00:00.000,2021,11,"November",2021-11-01 00:00:00.000,4,"4Q",48,2021-11-21 00:00:00.000,5,"Fri",0,"Workday"
2021-12-03 00:00:00.000,2021,12,"December",2021-12-01 00:00:00.000,4,"4Q",49,2021-11-28 00:00:00.000,5,"Fri",0,"Workday"
2021-12-10 00:00:00.000,2021,12,"December",2021-12-01 00:00:00.000,4,"4Q",50,2021-12-05 00:00:00.000,5,"Fri",0,"Workday"
2021-12-17 00:00:00.000,2021,12,"December",2021-12-01 00:00:00.000,4,"4Q",51,2021-12-12 00:00:00.000,5,"Fri",0,"Workday"
2021-12-24 00:00:00.000,2021,12,"December",2021-12-01 00:00:00.000,4,"4Q",52,2021-12-19 00:00:00.000,5,"Fri",0,"Workday"
2021-12-31 00:00:00.000,2021,12,"December",2021-12-01 00:00:00.000,4,"4Q",53,2021-12-26 00:00:00.000,5,"Fri",0,"Workday"
2022-10-07 00:00:00.000,2022,10,"October",2022-10-01 00:00:00.000,4,"4Q",41,2022-10-02 00:00:00.000,5,"Fri",0,"Workday"
2022-10-14 00:00:00.000,2022,10,"October",2022-10-01 00:00:00.000,4,"4Q",42,2022-10-09 00:00:00.000,5,"Fri",0,"Workday"
2022-10-21 00:00:00.000,2022,10,"October",2022-10-01 00:00:00.000,4,"4Q",43,2022-10-16 00:00:00.000,5,"Fri",0,"Workday"
2022-10-28 00:00:00.000,2022,10,"October",2022-10-01 00:00:00.000,4,"4Q",44,2022-10-23 00:00:00.000,5,"Fri",0,"Workday"
2022-11-04 00:00:00.000,2022,11,"November",2022-11-01 00:00:00.000,4,"4Q",45,2022-10-30 00:00:00.000,5,"Fri",0,"Workday"
2022-11-11 00:00:00.000,2022,11,"November",2022-11-01 00:00:00.000,4,"4Q",46,2022-11-06 00:00:00.000,5,"Fri",0,"Workday"
2022-11-18 00:00:00.000,2022,11,"November",2022-11-01 00:00:00.000,4,"4Q",47,2022-11-13 00:00:00.000,5,"Fri",0,"Workday"
2022-11-25 00:00:00.000,2022,11,"November",2022-11-01 00:00:00.000,4,"4Q",48,2022-11-20 00:00:00.000,5,"Fri",0,"Workday"
2022-12-02 00:00:00.000,2022,12,"December",2022-12-01 00:00:00.000,4,"4Q",49,2022-11-27 00:00:00.000,5,"Fri",0,"Workday"
2022-12-09 00:00:00.000,2022,12,"December",2022-12-01 00:00:00.000,4,"4Q",50,2022-12-04 00:00:00.000,5,"Fri",0,"Workday"
2022-12-16 00:00:00.000,2022,12,"December",2022-12-01 00:00:00.000,4,"4Q",51,2022-12-11 00:00:00.000,5,"Fri",0,"Workday"
2022-12-23 00:00:00.000,2022,12,"December",2022-12-01 00:00:00.000,4,"4Q",52,2022-12-18 00:00:00.000,5,"Fri",0,"Workday"
2022-12-30 00:00:00.000,2022,12,"December",2022-12-01 00:00:00.000,4,"4Q",53,2022-12-25 00:00:00.000,5,"Fri",0,"Workday"
2023-10-06 00:00:00.000,2023,10,"October",2023-10-01 00:00:00.000,4,"4Q",40,2023-10-01 00:00:00.000,5,"Fri",0,"Workday"
2023-10-13 00:00:00.000,2023,10,"October",2023-10-01 00:00:00.000,4,"4Q",41,2023-10-08 00:00:00.000,5,"Fri",0,"Workday"
2023-10-20 00:00:00.000,2023,10,"October",2023-10-01 00:00:00.000,4,"4Q",42,2023-10-15 00:00:00.000,5,"Fri",0,"Workday"
2023-10-27 00:00:00.000,2023,10,"October",2023-10-01 00:00:00.000,4,"4Q",43,2023-10-22 00:00:00.000,5,"Fri",0,"Workday"
2023-11-03 00:00:00.000,2023,11,"November",2023-11-01 00:00:00.000,4,"4Q",44,2023-10-29 00:00:00.000,5,"Fri",0,"Workday"
2023-11-10 00:00:00.000,2023,11,"November",2023-11-01 00:00:00.000,4,"4Q",45,2023-11-05 00:00:00.000,5,"Fri",0,"Workday"
2023-11-17 00:00:00.000,2023,11,"November",2023-11-01 00:00:00.000,4,"4Q",46,2023-11-12 00:00:00.000,5,"Fri",0,"Workday"
2023-11-24 00:00:00.000,2023,11,"November",2023-11-01 00:00:00.000,4,"4Q",47,2023-11-19 00:00:00.000,5,"Fri",0,"Workday"
2023-12-01 00:00:00.000,2023,12,"December",2023-12-01 00:00:00.000,4,"4Q",48,2023-11-26 00:00:00.000,5,"Fri",0,"Workday"
2023-12-08 00:00:00.000,2023,12,"December",2023-12-01 00:00:00.000,4,"4Q",49,2023-12-03 00:00:00.000,5,"Fri",0,"Workday"
2023-12-15 00:00:00.000,2023,12,"December",2023-12-01 00:00:00.000,4,"4Q",50,2023-12-10 00:00:00.000,5,"Fri",0,"Workday"
2023-12-22 00:00:00.000,2023,12,"December",2023-12-01 00:00:00.000,4,"4Q",51,2023-12-17 00:00:00.000,5,"Fri",0,"Workday"
2023-12-29 00:00:00.000,2023,12,"December",2023-12-01 00:00:00.000,4,"4Q",52,2023-12-24 00:00:00.000,5,"Fri",0,"Workday"
2017-01-06 00:00:00.000,2017,1,"January",2017-01-01 00:00:00.000,1,"1Q",1,2017-01-01 00:00:00.000,5,"Fri",0,"Workday"
2017-01-13 00:00:00.000,2017,1,"January",2017-01-01 00:00:00.000,1,"1Q",2,2017-01-08 00:00:00.000,5,"Fri",0,"Workday"
2017-01-20 00:00:00.000,2017,1,"January",2017-01-01 00:00:00.000,1,"1Q",3,2017-01-15 00:00:00.000,5,"Fri",0,"Workday"
2017-01-27 00:00:00.000,2017,1,"January",2017-01-01 00:00:00.000,1,"1Q",4,2017-01-22 00:00:00.000,5,"Fri",0,"Workday"
2017-02-03 00:00:00.000,2017,2,"February",2017-02-01 00:00:00.000,1,"1Q",5,2017-01-29 00:00:00.000,5,"Fri",0,"Workday"
